date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:23:19	7550/7550	---M--	200	added ('OK')	image/jpeg	etag:%228dc8736966a45b1a5bc8b56e99cebac2b175da04%22	https://elcomercio.pe/resizer/ewYfcCE0PkTHjD5hwF5FQ0RV7YM=/314x157/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/A4WEOYJGWZDMZP4YTCRSLLEJIE.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/elcomercio.pe/resizer/ewYfcCE0PkTHjD5hwF5FQ0RV7YM=/314x157/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.ima/A4WEOYJGWZDMZP4YTCRSLLE	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:19	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jul%202021%2009:23:18%20GMT	https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/GET	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/GET	(from http://static.chartbeat.com/js/chartbeat_mab.js)
04:23:20	140433/140433	---M-Z	200	added ('OK')	text/html	etag:W/%222172b-AlPHHmVg+ANV9oaqKxhXnnQ214c%22	https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/GET/	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/GET/index.html	(from http://static.chartbeat.com/js/chartbeat_mab.js)
04:23:21	140336/140336	---M-Z	200	added ('OK')	text/html	etag:W/%22216ca-uRaK/OQaT0sUGYRRm9LupP4cYHw%22	https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/ak.m/	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/ak.m/index.html	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/ak.m)
04:23:21	12892/12892	---M--	200	added ('OK')	image/jpeg	etag:%224400f1490649e5f59dbb37033118637474f0b63c%22	https://elcomercio.pe/resizer/hoL0b0PBOT1zpxp5NjUSd0hR4s4=/314x157/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/3CCP4YSF2JGZRN3IDGT3M6ZJHM.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/elcomercio.pe/resizer/hoL0b0PBOT1zpxp5NjUSd0hR4s4=/314x157/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.ima/3CCP4YSF2JGZRN3IDGT3M6Z	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:21	12782/12782	---M--	200	added ('OK')	image/jpeg	etag:%22f77a71b1bd7b531239644e32d61f358978fa4b2b%22	https://elcomercio.pe/resizer/1oRBR2IG61HzMU4xpcRPbTsxN3A=/314x157/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/W3ZQL4VPDJCNDFRNJAFA25NQ34.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/elcomercio.pe/resizer/1oRBR2IG61HzMU4xpcRPbTsxN3A=/314x157/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.ima/W3ZQL4VPDJCNDFRNJAFA25N	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/?outputType=amp)
04:23:22	140433/140433	---M-Z	200	added ('OK')	text/html	etag:W/%2221754-J93hN3uzAhEopRAn7WNH9ycBxpY%22	https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/Trident/ak.m	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/Trident/ak.html	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/Trident/)
04:23:24	140460/140460	---M-Z	200	added ('OK')	text/html	etag:W/%222176f-+RpZLfBQSuPlqTs1ruG3/kZO99k%22	https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/Trident/Trident/	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-n/Trident/Trident/index.html	(from https://elcomercio.pe/videos/pais/hombre-sufrio-robo-de-mas-de-3-mil-soles-bajo-nueva-modalidad-de-estafa-videos-nnav-amtv-pais-noticia/Trident/)
04:23:24	50280/50280	---M-Z	200	added ('OK')	application/javascript	etag:%22ef66a8372cd37a4788146a1eafdf2ed6%22	http://static2.chartbeat.com/js/mab-inpagedev.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/static2.chartbeat.com/js/mab-inpagedev.js	(from https://static.chartbeat.com/js/inpage.js)
04:23:24	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Jul%202021%2009:23:22%20GMT	http://static.chartbeat.com/js/inpage.css	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20I/Comercio/static.chartbeat.com/js/inpage.42.delayed	(from https://static.chartbeat.com/js/inpage.js)
